"state","likelihood","ucld.mean"
595000,-602002.510003205,0.0197390579792376
6e+05,-601979.649451594,0.0195955330182828
605000,-601973.637228163,0.0197597147930958
610000,-601972.099144416,0.0197962743489605
615000,-601967.317597899,0.0194431868436951
620000,-601957.042404155,0.0203433033461226
625000,-601945.716500578,0.0197279303164728
630000,-601950.941968097,0.019629100364596
635000,-601950.743633351,0.0199858906123408
640000,-601952.261555626,0.0203516205811916
645000,-601945.271504404,0.0200913308386391
650000,-601919.335185773,0.0201209367964823
655000,-601791.161845098,0.0200065618684879
660000,-601751.732717935,0.0200543125481313
665000,-601725.747645285,0.0201863168831194
670000,-601724.426711034,0.0199441402191049
675000,-601703.109864837,0.0203286312413041
680000,-601700.894985105,0.0207418189481443
685000,-601701.463441349,0.0206057894723971
690000,-601699.274220991,0.0208962437741382
695000,-601705.617460641,0.0211491402638589
7e+05,-601696.491606878,0.0206876972583162
705000,-601694.712949684,0.0208795983073608
710000,-601692.254340537,0.0213711484248652
715000,-601599.848557414,0.0209588321941979
720000,-601095.973337125,0.0209988683221262
725000,-600999.674904338,0.0219386952472925
730000,-600976.23149694,0.0217239781466584
735000,-600761.853238869,0.0211335895642233
740000,-600654.573903574,0.0207740849831721
745000,-600656.1094458,0.0208907893712514
750000,-600627.234369241,0.0206585521241312
755000,-600608.839522601,0.0207647247654866
760000,-600612.753161322,0.0206686548797345
765000,-600601.987482836,0.0203335955301336
770000,-600602.443164966,0.0207083723860199
775000,-600591.91057329,0.0203217580783939
780000,-600596.576392605,0.0206619816352005
785000,-600594.702321809,0.0206851162250492
790000,-600576.60674707,0.0207510568003781
795000,-600572.485275842,0.0206154418815612
8e+05,-600560.12594279,0.0201854836032237
805000,-600571.773482499,0.0201343130909909
810000,-600566.293839475,0.0202848962641626
815000,-600566.705328707,0.0201338592084851
820000,-600570.043640622,0.0203809512310462
825000,-600574.344528651,0.0203809512310462
830000,-600583.425625282,0.0204064103989768
835000,-600597.266226702,0.0205171296895824
840000,-600581.013906502,0.020471367079811
845000,-600571.090604868,0.0204912349208278
850000,-600577.600921069,0.0202895229564836
855000,-600585.447276408,0.0207892962412047
860000,-600580.626980569,0.0205223007958211
865000,-600566.779534796,0.0208598570532659
870000,-600565.934693791,0.0209622314062519
875000,-600568.029977506,0.0207935744465878
