"state","likelihood","ucld.mean"
1320000,-617081.070126534,0.000340614336807544
1325000,-617077.221344749,0.0003744474379912
1330000,-617084.608464635,0.000345053153357439
1335000,-617070.991799411,0.0003516905849369
1340000,-617063.608769365,0.000320488097676406
1345000,-617073.709208669,0.000328523579024987
1350000,-617068.536510392,0.00031178504867316
1355000,-617070.397348126,0.00028762345368594
1360000,-617071.002373025,0.000238501734950031
1365000,-617068.087565525,0.000247365734972405
1370000,-617066.877104763,0.000306287579687919
1375000,-617074.498888643,0.000272619042011654
1380000,-617067.47529532,0.000274064473204067
1385000,-617089.024938247,0.000328861288459151
1390000,-617075.874001127,0.000315505147752102
1395000,-617097.031795765,0.000407669626565133
1400000,-617092.043902633,0.000395334241469446
1405000,-617082.013035689,0.000304134725733433
1410000,-617084.879724589,0.000277776321530202
1415000,-617069.751817769,0.00034848094236168
1420000,-617075.319851485,0.00036540457074913
1425000,-617085.147194266,0.000295494368118909
1430000,-617082.70889276,0.000336866730899504
1435000,-617084.06969388,0.000407165655189815
1440000,-617090.33311166,0.000427694162413413
1445000,-617088.575503879,0.000492081439658483
1450000,-617081.985035179,0.000465467010387918
1455000,-617085.756888742,0.000510347392728022
1460000,-617085.389324395,0.00057550596194516
1465000,-617082.398967618,0.000561197806116255
1470000,-617075.561809931,0.000495017773682041
1475000,-617068.397080375,0.000551344555167678
1480000,-617068.964411905,0.000538452005573954
1485000,-617075.368475011,0.000546665737318858
1490000,-617085.40302057,0.000629297004378455
1495000,-617086.492160973,0.000506267638159922
1500000,-617066.83566573,0.000517370199832596
1505000,-617069.149953034,0.0005673850810614
1510000,-617070.546456791,0.000518603111920796
1515000,-617066.944521961,0.000559722821601617
1520000,-617062.953270664,0.000559495719868673
1525000,-617061.380341154,0.000539880501000059
1530000,-617067.385698305,0.000541297425494327
1535000,-617079.210854102,0.000594012193687249
1540000,-617079.699918367,0.000520477108278894
1545000,-617102.248455144,0.000574414608299113
1550000,-617094.959308508,0.000538716198770261
1555000,-617071.824003112,0.000555187965241714
1560000,-617075.864096441,0.000534580932516393
1565000,-617078.617076122,0.000621802024292583
1570000,-617072.146533275,0.000622960050629795
1575000,-617077.400495195,0.000648992546608058
1580000,-617086.610101797,0.00063783401180736
1585000,-617085.629985124,0.000633485332203194
1590000,-617095.032106212,0.000668960889808795
1595000,-617080.152841685,0.000661312226212043
1600000,-617090.450830092,0.00064875169708465
1605000,-617075.172143165,0.000666740336933787
1610000,-617077.937356401,0.000695829892249567
1615000,-617079.630711315,0.000718233860486008
1620000,-617067.930232227,0.000678935982739632
1625000,-617082.357412763,0.000705100413932928
1630000,-617069.935206865,0.000597187326187772
1635000,-617100.547380909,0.000625628749246961
1640000,-617080.764908979,0.000625841808031591
1645000,-617076.758494795,0.000656346039477967
1650000,-617081.053540851,0.00061641645238446
1655000,-617084.689815273,0.00068872093961797
1660000,-617079.875725857,0.000658695481258806
1665000,-617075.928373066,0.000710701778503354
1670000,-617073.962871102,0.000724469240914126
1675000,-617077.954187233,0.000700206432152679
1680000,-617076.011328024,0.000691420020009765
1685000,-617076.63027596,0.000691724652673092
1690000,-617075.080977872,0.000651114964911346
1695000,-617082.048306281,0.000672632454626242
1700000,-617077.389506418,0.000663755286457554
1705000,-617092.718332228,0.000641855430387777
1710000,-617078.533120788,0.000626961167003333
1715000,-617082.433483265,0.000596932649667265
1720000,-617073.928562817,0.000627839714619227
1725000,-617054.759402213,0.000626799785212554
1730000,-617060.927328783,0.000587529891702681
1735000,-617077.596531753,0.000546236863256867
1740000,-617071.40155498,0.000597379377636312
1745000,-617072.753587326,0.000539186067736217
1750000,-617067.28827581,0.000537120064411842
1755000,-617084.61068924,0.000606731679545194
1760000,-617072.497079564,0.000572732894045912
1765000,-617079.390002686,0.000471028636474424
1770000,-617054.757781058,0.000499204643023879
1775000,-617058.378246747,0.000431019557108733
1780000,-617051.181529778,0.000450985713213928
1785000,-617043.620318262,0.000526543618935486
1790000,-617045.120651082,0.000542325664354842
1795000,-617047.687913658,0.000584742239057278
1800000,-617046.532338007,0.000579699327135453
1805000,-617050.641906672,0.000550064870214132
1810000,-616739.362539867,0.000524600530302331
1815000,-616707.564018716,0.000536014923656552
1820000,-616707.315609251,0.000451068037853065
1825000,-616717.211055958,0.00048457479880207
1830000,-616719.020828881,0.00054903697417335
1835000,-616707.969959219,0.000481319845128606
1840000,-616700.475740737,0.000535449055481852
